"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I15F21000430005","980","Sì","1.524.282,40","79.930,36","1.444.352,04","54.024,24","A","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I17H21002810005","5.745","Sì","1.022.795,38","14.533,70","1.008.261,68","44.041,52","C","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000780005","120","Sì","159.487,19","13.366,42","146.120,77","26.743,77","B","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000770005","2.500","Sì","540.337,58","15.055,80","525.281,78","14.215,22","A","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000790005","70","Sì","76.291,70","7.242,53","69.049,17","12.502,17","B","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I11B21002850005","1.300","Sì","115.800,93","3.477,88","112.323,05","8.653,55","C","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I17H21002790005","1.130","Sì","381.788,34","24.971,66","356.816,68","53.732,68","B","04/06/2021","Sì","-","100,1383508"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C13D21001650005","160","No","800.000,00","-","800.000,00","38.261,00","B","28/05/2021","Sì","-","101,315218"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C13D21001660005","650","No","1.900.000,00","-","1.900.000,00","41.264,00","B","28/05/2021","Sì","-","101,315218"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C19J21028370005","400","No","1.000.000,00","-","1.000.000,00","28.967,00","C","28/05/2021","Sì","-","101,315218"
"Campania","Napoli","Pozzuoli","4150510600","525642930457580101","B89J21004330001","31.700","No","9.973.558,51","-","9.973.558,51","502.444,80","B","04/06/2021","Sì","-","110,6999105"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000060005","710","No","300.000,00","-","300.000,00","15.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21001480001","3.500","No","3.700.000,00","-","3.700.000,00","50.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000040005","260","No","240.000,00","-","240.000,00","10.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21000470004","1.100","No","400.000,00","-","400.000,00","20.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21000490004","635","No","250.000,00","-","250.000,00","15.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21000480004","630","No","150.000,00","-","150.000,00","10.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002870004","250","No","250.000,00","-","250.000,00","12.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C31B21000590004","7.000","No","800.000,00","-","800.000,00","50.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C31B21004180001","38.000","No","3.500.000,00","-","3.500.000,00","200.000,00","C","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C34E21000080004","125","No","150.000,00","-","150.000,00","10.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000010005","450","No","140.000,00","-","140.000,00","6.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002910005","3.400","No","2.000.000,00","-","2.000.000,00","100.000,00","A","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C34E21000050005","3.620","No","1.000.000,00","-","1.000.000,00","40.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002880005","410","No","150.000,00","-","150.000,00","10.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002850005","650","No","1.550.000,00","-","1.550.000,00","60.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002890005","110","No","120.000,00","-","120.000,00","5.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C34E21000090004","550","No","400.000,00","-","400.000,00","20.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000070004","260","No","300.000,00","-","300.000,00","20.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21001500001","150","No","400.000,00","-","400.000,00","20.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C37H21001490001","20.000","No","2.200.000,00","-","2.200.000,00","100.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C33D21002860005","145","No","200.000,00","-","200.000,00","10.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000050005","500","No","250.000,00","-","250.000,00","12.000,00","B","03/06/2021","Sì","-","100,6695066"
"Toscana","Prato","Prato","3091000050","557942930533494001","C35F21000030005","330","No","1.500.000,00","-","1.500.000,00","70.000,00","B","03/06/2021","Sì","-","100,6695066"
"Veneto","Treviso","Preganziol","2050840620","476242930528458102","D81B19000190004","3.828","No","270.000,00","-","270.000,00","15.211,83","C","03/06/2021","Sì","-","96,87343986"
"Veneto","Treviso","Preganziol","2050840620","476242930528458102","D81B06000420004","3.000","No","330.000,00","-","330.000,00","12.056,60","C","03/06/2021","Sì","-","96,87343986"
"Puglia","Bari","Putignano","4160090350","158342930526117801","D34E21000940005","7.973","Sì","4.450.000,00","60.000,00","4.390.000,00","131.117,63","B","01/06/2021","Sì","-","97,7387899"
"Campania","Napoli","Qualiano","4150510620","257842930525994302","G17H21001030001","7.500","No","1.598.757,70","-","1.598.757,70","90.000,00","B","04/06/2021","Sì","-","112,4661977"
"Campania","Napoli","Qualiano","4150510620","257842930525994302","G17H21001050001","4.500","No","1.479.643,40","-","1.479.643,40","75.500,00","B","04/06/2021","Sì","-","112,4661977"
"Campania","Napoli","Qualiano","4150510620","257842930525994302","G17H21001040001","18.000","No","1.484.044,27","-","1.484.044,27","75.500,00","A","04/06/2021","Sì","-","112,4661977"
"Toscana","Pistoia","Quarrata","3090630161","145542930449651701","C83D21002540005","17.533","Sì","2.450.000,00","153.296,00","2.296.704,00","101.504,00","B","03/06/2021","Sì","-","99,84033376"
"Toscana","Pistoia","Quarrata","3090630161","145542930449651701","C84E21000400005","1.615","Sì","2.880.000,00","177.120,00","2.702.880,00","126.880,00","B","03/06/2021","Sì","-","99,84033376"
"Campania","Napoli","Quarto","4150510630","411342930458816501","G23D21001470001","11.837","No","5.000.000,00","-","5.000.000,00","253.760,00","A","04/06/2021","Sì","-","109,6500471"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E89G19000320004","2.700","No","490.472,62","-","490.472,62","9.076,37","B","04/06/2021","Sì","-","101,3871626"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E81B17000100004","2.000","No","690.000,00","-","690.000,00","20.238,28","A","04/06/2021","Sì","-","101,3871626"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E89J21003460004","2.400","No","400.000,00","-","400.000,00","12.311,82","B","04/06/2021","Sì","-","101,3871626"
"Sicilia","Ragusa","Ragusa","5190650090","664042930448245002","F23D21001050001","1.200","No","6.500.000,00","-","6.500.000,00","225.612,42","B","01/06/2021","Sì","-","98,90326124"
"Sicilia","Ragusa","Ragusa","5190650090","664042930448245002","F23D21001580001","50.000","No","6.500.000,00","-","6.500.000,00","224.949,14","B","01/06/2021","Sì","-","98,90326124"
"Sicilia","Ragusa","Ragusa","5190650090","664042930448245002","F29J21002210001","9.000","No","7.000.000,00","-","7.000.000,00","187.803,99","B","01/06/2021","Sì","-","98,90326124"
"Liguria","Genova","Rapallo","1070340460","692942930479854902","J65F21000240005","1.855","Sì","2.500.000,00","117.617,76","2.382.382,24","94.094,21","B","04/06/2021","Sì","-","99,45520234"
"Liguria","Genova","Rapallo","1070340460","692942930479854902","J65F21000280005","982","Sì","900.000,00","48.214,40","851.785,60","46.945,60","B","04/06/2021","Sì","-","99,45520234"
"Liguria","Genova","Rapallo","1070340460","692942930479854902","J65F21000270005","2.790","Sì","1.800.000,00","90.084,80","1.709.915,20","67.246,40","B","04/06/2021","Sì","-","99,45520234"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C61B19000420007","59.550","No","3.694.000,00","-","3.694.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C67H21002480001","95.000","No","2.500.000,00","-","2.500.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C67H20001630004","2.850","No","680.000,00","-","680.000,00","-","C","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C67H17001030007","17.000","No","500.000,00","-","500.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C67H20001620004","5.500","No","700.000,00","-","700.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C61J19000020007","65.500","No","4.011.000,00","-","4.011.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C64E21000260003","9.800","Sì","18.246.269,00","13.296.269,00","4.950.000,00","-","B","03/06/2021","Sì","-","98,77657537"
"Emilia-Romagna","Ravenna","Ravenna","2080660140","357742930516969102","C61B21002190006","-","Sì","3.000.000,00","928.000,00","2.072.000,00","-","B","03/06/2021","No","Richiesta non coerente con gli 
interventi previsti all'articolo 3, 
comma 1 del DPCM 21/01/2021","98,77657537"
